"","ID","MNAME","MCRNUM","MAPP8","MAPP5","HOSPBD"
"5917","6640011","Kindred Hospital Fargo",352004,2,2,31
"5918","6640012","Kindred Hospital-Central Dakotas",352005,2,2,41
"5919","6640020","Sanford Bismarck",350015,2,1,207
"5920","6640040","St. Alexius Medical Center",350002,2,1,283
"5921","6640050","St. Andrew's Health Center",351307,2,1,25
"5922","6640055","Southwest Healthcare Services",351313,2,2,89
"5923","6640056","Towner County Medical Center",351331,2,1,20
"5924","6640060","Carrington Health Center",351318,2,1,49
"5925","6640062","Pembina County Memorial Hospital and Wedgewood Manor",351319,2,1,74
"5926","6640065","Cooperstown Medical Center",351306,2,2,10
"5927","6640070","St. Luke's Hospital",351325,2,1,15
"5928","6640090","Mercy Hospital",351333,2,1,25
"5929","6640100","St. Joseph's Hospital and Health Center",351336,2,1,25
"5930","6640130","Jacobson Memorial Hospital Care Center",351314,2,2,46
"5931","6640180","Sanford Medical Center Fargo",350011,1,1,491
"5932","6640190","Fargo Veterans Affairs Health Care System",NA,2,1,77
"5933","6640200","Unity Medical Center",351320,2,1,14
"5934","6640210","U. S. Public Health Service Indian Hospital",350064,2,1,12
"5935","6640215","Garrison Memorial Hospital",351303,2,1,50
"5936","6640260","St. Aloisius Medical Center",351327,2,1,120
"5937","6640265","Sakakawea Medical Center",351310,2,1,18
"5938","6230400","Crozer-Chester Medical Center",390180,1,1,472
"5939","6230430","Clearfield Hospital",390052,2,2,96
"5940","6230440","St. Luke's Hospital - Miners Campus",390183,2,2,92
"5941","6230456","St. Luke's Hospital - Anderson Campus",390326,2,2,57
"5942","6230460","Brandywine Hospital",390076,2,2,140
"5943","6230470","Coatesville Veterans Affairs Medical Center",NA,2,1,145
"5944","6230499","OSS Orthopaedic Specialty Hospital",390325,2,2,30
"5945","6230500","Highlands Hospital",390184,2,2,71
"5946","6230510","Corry Memorial Hospital",391308,2,2,25
"5947","6230522","Cole Memorial",391313,2,2,84
"5948","6230540","Danville State Hospital",394004,2,2,178
"5949","6230550","Geisinger Medical Center",390006,1,1,545
"5950","6230555","Mercy Fitzgerald Hospital",390156,2,2,391
"5951","6230585","St. John Vianney Hospital",NA,2,2,42
"5952","6230590","Doylestown Hospital",390203,2,1,312
"5953","6230610","Delaware County Memorial Hospital",390081,2,1,209
"5954","6230615","DuBois Regional Medical Center",390086,2,2,214
"5955","6230640","Eagleville Hospital",390278,2,1,82
"5956","6230660","Easton Hospital",390162,2,1,224
"5957","6230680","Pocono Medical Center",390201,2,2,235
"5958","6230694","Livengrin Foundation",NA,2,2,76
"5959","6230705","Penn State Milton S. Hershey Medical Center",390256,1,1,475
"5960","6230720","Ellwood City Hospital",390008,2,2,95
"5961","6230745","Ephrata Community Hospital",390225,2,2,130
"5962","6230760","UPMC Hamot",390063,2,1,373
"5963","6230775","HEALTHSOUTH Rehabilitation Hospital of Erie",393046,2,2,100
"5964","6230780","Saint Vincent Hospital",390009,2,1,486
"5965","6230783","Millcreek Community Hospital",390198,2,2,168
"5966","6230785","Erie Veterans Affairs Medical Center",NA,2,2,78
"5967","6230805","UPMC Bedford Memorial",390117,2,2,27
"5968","6230807","Valley Forge Medical Center and Hospital",390272,2,2,86
"5969","6230820","Gettysburg Hospital",390065,2,2,76
"5970","6230840","Excela Health Westmoreland Hospital",390145,2,2,359
"5971","6230855","Grove City Medical Center",390266,2,2,109
"5972","6230880","Hanover Hospital",390233,2,2,106
"5973","6230890","HEALTHSOUTH Harmarville Rehabilitation Hospital",393027,2,2,202
"5974","6230950","Hazleton General Hospital",390185,2,2,141
"5975","6749090","Comanche County Medical Center",451382,2,2,25
"5976","6749225","Lake Granbury Medical Center",450596,2,2,83
"5977","6749260","Sabine County Hospital",451361,2,2,25
"5978","6749340","Kerrville State Hospital",454014,2,1,202
"5979","6749520","Martin County Hospital District",451333,2,2,20
"5980","6749550","Mother Frances Hospital - Winnsboro",451381,2,2,35
"5981","6810003","Benefis Hospitals",270012,2,2,463
"5982","6810005","Big Sandy Medical Center",271311,2,2,30
"5983","6810006","Pioneer Medical Center",271313,2,2,50
"5984","6810007","Kalispell Regional Medical Center",270051,2,2,163
"5985","6810008","Great Falls Clinic Medical Center",270086,2,2,20
"5986","6810009","The HealthCenter",270087,2,2,30
"5987","6810010","Community Hospital of Anaconda",271335,2,2,87
"5988","6810013","Fallon Medical Complex",271301,2,2,40
"5989","6810020","Billings Clinic",270004,2,2,388
"5990","6810030","St. Vincent Healthcare",270049,2,2,249
"5991","6810040","Bozeman Deaconess Hospital",270057,2,2,70
"5992","6810050","U. S. Public Health Service Blackfeet Community Hospital",270074,2,1,25
"5993","6810055","St. James Healthcare",270017,2,2,58
"5994","6810085","Liberty Medical Center",271334,2,2,25
"5995","6810095","Teton Medical Center",271307,2,2,40
"5996","6810100","Stillwater Community Hospital",271330,2,2,23
"5997","6810110","Pondera Medical Center",271324,2,2,79
"5998","6810120","Crow/Northern Cheyenne Hospital",271339,2,2,24
"5999","6810122","Advanced Care Hospital of Montana",272001,2,2,40
"6000","6810123","Roosevelt Medical Center",271308,2,2,25
"6001","6810125","Northern Rockies Medical Center",271337,2,2,13
"6002","6810129","Deer Lodge Medical Center",271314,2,2,16
"6003","6810135","Barrett Hospital & HealthCare",271318,2,2,25
"6004","6810150","Dahl Memorial Healthcare Association",271302,2,2,31
"6005","6810155","Madison Valley Medical Center",271329,2,2,10
"6006","6810160","Rosebud Health Care Center",271327,2,2,55
"6007","6810170","Missouri River Medical Center",271304,2,2,52
"6008","6810180","Veterans Affairs Montana Health Care System",NA,2,2,65
"6009","6810190","Frances Mahon Deaconess Hospital",271316,2,2,25
"6010","6810220","Glendive Medical Center",271332,2,2,96
"6011","6810260","Marcus Daly Memorial Hospital",271340,2,2,37
"6012","6430228","Franklin Hospital District",141321,2,2,25
"6013","6430240","UnityHealth MacNeal Hospital",140054,1,1,371
"6014","6430245","Advocate BroMenn Medical Center",140127,2,1,204
"6015","6430260","OSF St. Joseph Medical Center",140162,2,2,149
"6016","6430270","MetroSouth Medical Center",140118,2,2,180
"6017","6430280","St. Joseph's Hospital",140145,2,2,47
"6018","6430320","Graham Hospital",140001,2,2,93
"6019","6430327","Memorial Hospital of Carbondale",140164,2,1,159
"6020","6430337","Carlinville Area Hospital",141347,2,2,25
"6021","6430350","Thomas H. Boyd Memorial Hospital",141300,2,2,25
"6022","6430355","Memorial Hospital",141305,2,2,18
"6023","6430360","St. Mary's Hospital",140034,2,2,113
"6024","6430373","The Pavilion",144029,2,2,46
"6025","6430375","Sarah Bush Lincoln Health Center",140189,2,2,118
"6026","6430387","Memorial Hospital",141338,2,2,25
"6027","6430400","Thorek Memorial Hospital",140115,2,2,134
"6028","6430405","Advocate Lutheran General Hospital",140223,1,1,624
"6029","6430420","Kindred Chicago-Central Hospital",142009,2,2,54
"6030","6430430","Methodist Hospital of Chicago",140197,2,2,189
"6031","6430435","RML Specialty Hospital",142012,2,2,68
"6032","6430545","Northwestern Memorial Hospital",140281,1,1,885
"6033","6430550","Chicago-Read Mental Health Center",144010,2,2,200
"6034","6430553","University of Illinois Hospital & Health Sciences System",140150,1,1,483
"6035","6430560","Ann & Robert H. Lurie Children's Hospital of Chicago",143300,1,1,288
"6036","6430600","John H. Stroger Jr. Hospital of Cook County",140124,1,1,460
"6037","6430640","Aurora Chicago Lakeshore Hospital",144005,2,1,115
"6038","6430700","Holy Cross Hospital",140133,2,2,160
"6039","6430710","Saint Anthony Hospital",140095,2,1,151
"6040","6430780","Jackson Park Hospital and Medical Center",140177,2,2,260
"6041","6430800","La Rabida Children's Hospital",143301,2,1,49
"6042","6430830","Loretto Hospital",140083,2,2,176
"6043","6430835","UnityHealth Louis A. Weiss Memorial Hospital",140082,2,1,184
"6044","6430841","Loyola University Medical Center",140276,1,1,485
"6045","6430870","Mercy Hospital and Medical Center",140158,2,1,421
"6046","6430930","Mount Sinai Hospital",140018,1,1,290
"6047","6430964","Presence Our Lady of the Resurrection Medical Center",140251,2,2,279
"6048","6430965","Norwegian American Hospital",140206,2,1,170
"6049","6740085","CHRISTUS St. Michael Rehabilitation Hospital",453065,2,2,50
"6050","6740086","Texas Orthopedic Hospital",450804,2,1,49
"6051","6740087","Spring Branch Medical Center",450630,2,1,36
"6052","6740088","llano Specialty Hospital of Lubbock",452050,2,2,30
"6053","6740091","Baptist Hospitals of Southeast Texas",450346,2,2,376
"6054","6740092","East Texas Medical Center Tyler",450083,2,1,450
"6055","6740093","St. David's North Austin Medical Center",450809,2,2,332
"6056","6740095","St. David's South Austin Medical Center",450713,2,1,233
"6057","6740096","Kindred Hospital-Fort Worth",452088,2,2,54
"6058","6740100","Amarillo Veterans Affairs Health Care System",NA,2,1,55
"6059","6740102","TOPS Surgical Specialty Hospital",450774,2,2,15
"6060","6740103","Chambers County Public Hospital District 1",451320,2,2,14
"6061","6740105","Permian Regional Medical Center",450144,2,2,44
"6062","6740107","Anson General Hospital",450078,2,2,30
"6063","6740109","Care Regional Medical Center",450605,2,2,54
"6064","6740108","Texas Health Arlington Memorial Hospital",450064,2,2,289
"6065","6740111","Angleton Danbury Medical Center",450591,2,2,51
"6066","6740113","Methodist Ambulatory Surgery Hospital",450780,2,2,23
"6067","6740115","Medical Center of Arlington",450675,2,2,284
"6068","6740116","Houston Hospital for Specialized Surgery",450797,2,1,7
"6069","6740117","Conroe Regional Medical Center",450222,2,2,292
"6070","6740119","CHRISTUS St. Michael Health System",450801,2,2,312
"6071","6740120","Millwood Hospital",454012,2,2,122
"6072","6740121","Stonewall Memorial Hospital",451318,2,2,12
"6073","6740122","Kindred Hospital Tarrant County-Fort Worth Southwest",452088,2,2,78
"6074","6740124","Kindred Hospital Tarrant County-Arlington",452028,2,2,78
"6075","6740125","East Texas Medical Center Athens",450389,2,2,127
"6076","6740126","Central Texas Veterans Healthcare System",NA,1,1,1532
"6077","6740128","South Texas Veterans Health Care System",NA,1,1,838
"6078","6740129","Shannon Medical Center",450571,2,1,282
"6079","6740132","CHRISTUS St. Michael's Health System",450615,2,2,29
"6080","6740133","Physicians Surgical Hospital - Panhandle Campus",NA,2,2,11
"6081","6740134","East Texas Medical Center Rehabilitation Hospital",453072,2,2,49
"6082","6740136","United Regional Health Care System",450010,2,1,303
"6083","6740137","Baptist St. Anthony Health System",450231,2,1,445
"6084","6740138","Methodist Sugar Land Hospital",450820,2,2,235
"6085","6740139","Cornerstone Regional Hospital",450825,2,2,14
"6086","6440855","Straith Hospital for Special Surgery",230071,2,2,24
"6087","6440930","Borgess-Lee Memorial Hospital",231315,2,2,25
"6088","6440970","Eaton Rapids Medical Center",231324,2,2,20
"6089","6440991","Walter P. Reuther Psychiatric Hospital",234035,2,2,239
"6090","6441000","OSF St. Francis Hospital",231337,2,2,48
"6091","6441011","Botsford Hospital",230151,2,2,306
"6092","6441012","Henry Ford Kingswood Hospital",234011,2,2,100
"6093","6441030","Hurley Medical Center",230132,1,1,418
"6094","6441038","McLaren Flint",230141,1,1,350
"6095","6441070","Paul Oliver Memorial Hospital",231300,2,2,47
"6096","6441080","Spectrum Health Gerber Memorial",230106,2,2,40
"6097","6441087","Garden City Hospital",230244,2,2,167
"6098","6441095","Otsego Memorial Hospital",230133,2,2,80
"6099","6441100","MidMichigan Medical Center-Gladwin",231325,2,1,25
"6100","6441120","North Ottawa Community Hospital",230174,2,2,39
"6101","6441175","Forest View Psychiatric Hospital",234030,2,2,82
"6102","6441178","Spectrum Health Special Care Hospital",232029,2,2,36
"6103","6441190","Mary Free Bed Rehabilitation Hospital",233026,2,2,80
"6104","6441207","Pine Rest Christian Mental Health Services",234006,2,1,442
"6105","6441210","Mercy Health Saint Mary's",230059,2,1,356
"6106","6441231","Metro Health Hospital",230236,2,2,208
"6107","6441240","Mercy Hospital Grayling",230058,2,2,94
"6108","6441260","Beaumont Hospital Grosse Pointe",230089,2,1,250
"6109","6441290","Portage Health",230108,2,2,96
"6110","6441295","Harbor Beach Community Hospital",231313,2,2,54
"6111","6441320","Pennock Hospital",230040,2,2,58
"6112","6441350","Hillsdale Community Health Center",230037,2,2,84
"6113","6441360","Holland Hospital",230072,2,2,130
"6114","6441380","St. Joseph Mercy Livingston Hospital",230069,2,1,36
"6115","6441410","Sparrow Ionia Hospital",231331,2,2,25
"6116","6441440","Dickinson County Healthcare System",230055,2,2,96
"6117","6441445","Oscar G. Johnson Veterans Affairs Medical Center",NA,2,2,17
"6118","6441450","Aspirus Grand View Hospital",231333,2,2,25
"6119","6441470","Bell Hospital",231321,2,2,25
"6120","6441500","Allegiance Health",230092,2,1,303
"6121","6441531","CareLink of Jackson",232036,2,2,44
"6122","6441550","Bronson Methodist Hospital",230017,2,1,415
"6123","6540753","Patient's Choice Medical Center of Claiborne County",251320,2,2,32
"6124","6540754","H. C. Watkins Memorial Hospital",251316,2,2,25
"6125","6540755","Tippah County Hospital",250010,2,2,69
"6126","6540775","North Sunflower Medical Center",251318,2,2,95
"6127","6540785","OCH Regional Medical Center",250050,2,2,96
"6128","6540790","North Oak Regional Medical Center",250126,2,2,53
"6129","6540810","North Mississippi Medical Center - Tupelo",250004,2,1,757
"6130","6540825","Walthall County General Hospital",251324,2,2,25
"6131","6540840","Laird Hospital",251322,2,2,25
"6132","6540891","Yalobusha General Hospital",250061,2,2,148
"6133","6540905","North Mississippi Medical Center-West Point",250067,2,2,60
"6134","654090A","Wayne General Hospital",250077,2,2,80
"6135","6540920","Tyler Holmes Memorial Hospital",251312,2,2,25
"6136","6540930","King's Daughters Hospital",251313,2,2,35
"6137","6540950","Baptist Memorial Hospital-Desoto",250141,2,2,263
"6138","6549001","Tri-Lakes Medical Center",250128,2,2,112
"6139","6549030","Jefferson County Hospital",250060,2,2,30
"6140","6549040","North Mississippi Medical Center-Eupora",250020,2,2,73
"6141","6549080","Kilmichael Hospital",250051,2,2,19
"6142","6549165","Neshoba County General Hospital",250043,2,2,208
"6143","6549170","Pearl River County Hospital",251333,2,2,150
"6144","6549175","Perry County General Hospital",251306,2,2,22
"6145","6549180","Sharkey-Issaquena Community Hospital",250079,2,2,29
"6146","6549241","John C. Stennis Memorial Hospital",251335,2,2,25
"6147","6549242","Patients Choice Medical Center of Smith County",250163,2,2,10
"6148","6610001","Phillips Eye Institute",240196,2,2,8
"6149","6610004","University of Minnesota Medical Center, Fairview",240080,1,1,825
"6150","6610005","Fairview Lakes Health Services",240050,2,2,47
"6151","6610009","Woodwinds Health Campus",240213,2,1,86
"6152","6610010","Essentia Health Ada",241313,2,2,14
"6153","6610021","Lakeside Medical Center",240211,2,2,10
"6154","6610023","Community Behavioral Health Hospital - Alexandria",244012,2,2,16
"6155","6610024","Community Behavioral Health Hospital - Annandale",244011,2,2,16
"6156","6610025","Community Behavioral Health Hospital - Rochester",NA,2,2,16
"6157","6610027","Community Behavioral Health Hospital - Baxter",244015,2,2,16
"6158","6610035","Riverwood Healthcare Center",241305,2,2,25
"6159","6610036","Albany Area Hospital and Medical Center",241331,2,2,17
"6160","6850430","Gila Regional Medical Center",320016,2,2,68
"6161","6850440","Socorro General Hospital",321301,2,2,24
"6162","6850460","Holy Cross Hospital",320013,2,2,35
"6163","6850480","Dr. Dan C. Trigg Memorial Hospital",321302,2,2,14
"6164","6850495","U. S. Public Health Service Indian Hospital",320060,2,2,32
"6165","6850800","Acoma-Canoncito-Laguna Hospital",320070,2,2,25
"6166","6859030","Lovelace Women's Hospital",320017,2,1,78
"6167","6859040","Turquoise Lodge Hospital",NA,2,2,34
"6168","6859146","Presbyterian Rust Medical Center",NA,2,2,95
"6169","6859145","Lincoln County Medical Center",321306,2,2,25
"6170","6860001","HEALTHSOUTH Scottsdale Rehabilitation Hospital",33025,2,2,60
"6171","6860002","Sierra Tucson",NA,2,1,139
"6172","6860008","Select Specialty Hospital-Phoenix",32001,2,2,48
