"","PROVIDER_NUMBER","HOSPITAL","TACMIV31"
"3084",450690,"UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER",1.401306755
"3085",450694,"EL CAMPO MEMORIAL HOSPITAL",1.142724554
"3086",450697,"SOUTHWEST GENERAL HOSPITAL",1.685782557
"3087",450698,"LAMB HEALTHCARE CENTER",0.819198364
"3088",450702,"LONGVIEW REGIONAL MEDICAL CENTER",1.77194771
"3089",450709,"CHRISTUS ST JOHN HOSPITAL",1.427132531
"3090",450711,"RIO GRANDE REGIONAL HOSPITAL",1.619628318
"3091",450713,"ST DAVID'S SOUTH AUSTIN MEDICAL CENTER",1.565449263
"3092",450716,"CYPRESS FAIRBANKS MEDICAL CENTER",1.47606884
"3093",450718,"ROUND ROCK MEDICAL CENTER",1.564571123
"3094",450723,"METHODIST CHARLTON MEDICAL CENTER",1.582243115
"3095",450730,"BAYLOR MEDICAL CENTER AT CARROLLTON",1.521039462
"3096",450742,"LAKE POINTE MEDICAL CENTER",1.281843364
"3097",450743,"TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON",1.426186238
"3098",450746,"KNOX COUNTY HOSPITAL",0.98593186
"3099",450747,"PALESTINE REGIONAL MEDICAL CENTER",1.188876521
"3100",450749,"EAST TEXAS MEDICAL CENTER TRINITY",0.896813643
"3101",450754,"HAMILTON GENERAL HOSPITAL",0.981871388
"3102",450755,"COVENANT HOSPITAL LEVELLAND",1.038407155
"3103",450766,"UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY",1.799791156
"3104",450770,"CENTRAL TEXAS HOSPITAL",1.001053979
"3105",450771,"TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO",1.69997482
"3106",450774,"TOPS SURGICAL SPECIALTY HOSPITAL",2.102708135
"3107",450775,"KINGWOOD MEDICAL CENTER",1.59423759
"3108",450779,"TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F",1.442297579
"3109",450780,"METHODIST AMBULATORY SURGERY HOSPITAL NW",2.248848153
"3110",450788,"""CORPUS CHRISTI MEDICAL CENTER,THE""",1.599235157
"3111",450795,"ST ANTHONY'S HOSPITAL",1.6246725
"3112",450796,"NORTHWEST TEXAS SURGERY CENTER",2.112364117
"3113",450797,"HOUSTON HOSPITAL SOR SPECIALIZED SURGERY",2.498166667
"3114",450801,"CHRISTUS ST MICHAEL HEALTH SYSTEM",1.591886285
"3115",450803,"DOCTORS HOSPITAL TIDWELL",1.500621201
"3116",450804,"TEXAS ORTHOPEDIC HOSPITAL",2.373619917
"3117",450808,"NORTHWEST HILLS SURGICAL HOSPITAL",2.953245868
"3118",450809,"NORTH AUSTIN MEDICAL CENTER",1.634464819
"3119",450813,"COMMUNITY GENERAL HOSPITAL",1.076697619
"3120",450820,"METHODIST SUGAR LAND HOSPITAL",1.736676499
"3121",450822,"LAS COLINAS MEDICAL CENTER",1.431928737
"3122",450825,"CORNERSTONE REGIONAL HOSPITAL",2.314180062
"3123",450827,"KELL WEST REGIONAL HOSPITAL",1.826021428
"3124",450828,"CHRISTUS SPOHN HOSPITAL ALICE",1.198576166
"3125",450831,"SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON",1.654661431
"3126",450832,"CHRISTUS ST CATHERINE HOSPITAL",1.361609826
"3127",450833,"ENNIS REGIONAL MEDICAL CENTER",1.16928835
"3128",450834,"""PHYSICIANS CENTRE,THE""",2.262628936
"3129",450839,"SHELBY REGIONAL MEDICAL CENTER",0.949024606
"3130",450840,"TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN",1.329212978
"3131",450841,"BROWNSVILLE SURGICAL HOSPITAL",1.942808259
"3132",450844,"METHODIST WILLOWBROOK HOSPITAL",1.517724451
"3133",450845,"EL PASO SPECIALTY HOSPITAL",2.104140822
"3134",450847,"MEMORIAL HERMANN KATY HOSPITAL",1.485227815
"3135",450848,"MEMORIAL HERMANN SUGAR LAND HOSPITAL",1.633903812
"3136",450851,"BAYLOR HEART AND VASCULAR HOSPITAL",2.072790547
"3137",450853,"BAYLOR MEDICAL CENTER AT FRISCO",2.15478482
"3138",450855,"HARLINGEN MEDICAL CENTER",1.813921726
"3139",450856,"SOUTH TEXAS SPINE AND SURGICAL HOSPITAL",3.102495967
"3140",450860,"SUGAR LAND SURGICAL HOSPITAL LLP",2.51332092
"3141",450862,"ST LUKE'S THE WOODLANDS HOSPITAL",1.634652788
"3142",450864,"TEXAS SPINE AND JOINT HOSPITAL",2.758482334
"3143",450865,"SETON SOUTHWEST HOSPITAL",1.063309265
"3144",450867,"SETON  NORTHWEST HOSPITAL",1.194302325
"3145",450869,"DOCTORS HOSPITAL AT RENAISSANCE",1.710341766
"3146",450871,"AUSTIN SURGICAL HOSPITAL",2.027415927
"3147",450872,"USMD HOSPITAL AT ARLINGTON L P",1.561977498
"3148",450874,"IRVING COPPELL SURGICAL HOSPITAL LLP",2.432231312
"3149",450875,"QUAIL CREEK SURGICAL HOSPITAL",2.320585359
"3150",450876,"LUBBOCK HEART HOSPITAL LP",1.703186133
"3151",450877,"""EAST EL PASO PHYSICIANS MEDICAL CENTER, LLC""",1.320633905
"3152",450880,"BAYLOR SURGICAL HOSPITAL AT FORT WORTH",2.536144273
"3153",450883,"BAYLOR MEDICAL CENTER AT TROPHY CLUB",1.697600483
"3154",450884,"EAST TEXAS MEDICAL CENTER - GILMER",1.149240453
"3155",450885,"CENTENNIAL MEDICAL CENTER",1.654062026
"3156",450886,"SOUTHWEST SURGICAL HOSPITAL",2.760738741
"3157",450888,"TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE",2.541790524
"3158",450889,"TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT",2.271445689
"3159",450890,"BAYLOR REGIONAL MEDICAL CENTER AT PLANO",1.803866692
"3160",450891,"TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN",2.722420175
"3161",450893,"NORTH TEXAS HOSPITAL",2.208656074
"3162",450894,"PINE CREEK MEDICAL CENTER LLP",2.402867541
"3163",460001,"UTAH VALLEY REGIONAL MEDICAL CENTER",1.998665459
"3164",460003,"SALT LAKE REGIONAL MEDICAL CENTER",2.068529827
"3165",460004,"MCKAY-DEE HOSPITAL CENTER",1.854968394
"3166",460005,"OGDEN REGIONAL MEDICAL CENTER",1.693902883
"3167",460006,"LDS HOSPITAL",1.873313142
"3168",460007,"VALLEY VIEW MEDICAL CENTER",1.38333762
"3169",460009,"UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS",2.220503809
"3170",460010,"INTERMOUNTAIN MEDICAL CENTER",1.988662014
"3171",460011,"CASTLEVIEW HOSPITAL",1.348338676
"3172",460013,"MOUNTAIN VIEW HOSPITAL",1.593765778
"3173",460014,"MOUNTAIN WEST MEDICAL CENTER",1.119218291
"3174",460015,"LOGAN REGIONAL HOSPITAL",1.5492995
"3175",460017,"BRIGHAM CITY COMMUNITY HOSPITAL",1.509989143
"3176",460019,"UINTAH BASIN MEDICAL CENTER",1.115792805
"3177",460021,"DIXIE REGIONAL MEDICAL CENTER",1.824911874
"3178",460023,"AMERICAN FORK HOSPITAL",1.467482655
"3179",460026,"SEVIER VALLEY MEDICAL CENTER",0.982994552
"3180",460030,"ASHLEY REGIONAL MEDICAL CENTER",1.072443062
"3181",460033,"GARFIELD MEMORIAL HOSPITAL",1.032552731
"3182",460035,"BEAVER VALLEY HOSPITAL",0.993900051
"3183",460039,"BEAR RIVER VALLEY HOSPITAL",1.088819884
"3184",460041,"DAVIS HOSPITAL AND MEDICAL CENTER",1.512974492
"3185",460042,"LAKEVIEW HOSPITAL",1.737364156
"3186",460043,"OREM COMMUNITY HOSPITAL",1.283712668
"3187",460044,"ALTA VIEW HOSPITAL",1.593917368
"3188",460047,"ST MARKS HOSPITAL",1.84667612
"3189",460049,"THE ORTHOPEDIC SPECIALTY HOSPITAL",2.426200366
"3190",460051,"JORDAN VALLEY MEDICAL CENTER",1.59198425
"3191",460052,"TIMPANOGOS REGIONAL HOSPITAL",1.8628156
"3192",460054,"CACHE VALLEY SPECIALITY HOSPITAL",1.976759157
"3193",460057,"PARK CITY MEDICAL CENTER",1.795740585
"3194",460058,"RIVERTON HOSPITAL",1.246462394
"3195",470001,"CENTRAL VERMONT MEDICAL CENTER",1.341724335
"3196",470003,"FLETCHER ALLEN HOSPITAL OF VERMONT",1.868925919
"3197",470005,"RUTLAND REGIONAL MEDICAL CENTER",1.401084833
"3198",470011,"BRATTLEBORO MEMORIAL HOSPITAL",1.365102101
"3199",470012,"SOUTHWESTERN VERMONT MEDICAL CENTER",1.33033192
"3200",470024,"NORTHWESTERN MEDICAL CENTER INC",1.48442102
"3201",490001,"NORTON COMMUNITY HOSPITAL",1.134560725
"3202",490002,"RUSSELL COUNTY MEDICAL CENTER",0.948168293
"3203",490004,"ROCKINGHAM MEMORIAL HOSPITAL",1.502446535
"3204",490005,"WINCHESTER MEDICAL CENTER INC",1.52977112
"3205",490007,"SENTARA NORFOLK GENERAL HOSPITAL",2.09488724
"3206",490009,"UNIVERSITY OF VIRGINIA MEDICAL CENTER",2.152046581
"3207",490011,"BON SECOURS - DEPAUL MEDICAL CENTER",1.686244305
"3208",490012,"LEE REGIONAL MEDICAL CENTER",1.143035491
"3209",490013,"HALIFAX REGIONAL HOSPITAL",1.559952229
"3210",490017,"BON SECOURS - MARYVIEW MEDICAL CENTER",1.647426012
"3211",490018,"AUGUSTA HEALTH",1.491066418
"3212",490019,"CULPEPER REGIONAL HOSPITAL",1.518053118
"3213",490020,"JOHN RANDOLPH MEDICAL CENTER",1.250966135
"3214",490021,"CENTRA HEALTH",1.551013107
"3215",490022,"""MARY WASHINGTON HOSPITAL, INC""",1.646059085
"3216",490023,"""THE FAUQUIER HOSPITAL, INC""",1.356723712
"3217",490024,"CARILION MEDICAL CENTER",1.854327608
"3218",490027,"MOUNTAIN VIEW REGIONAL MEDICAL CENTER",1.311308767
"3219",490032,"VIRGINIA COMMONWEALTH UNIVERSITY HEALTH SYSTEM",2.137235491
"3220",490033,"WARREN MEMORIAL HOSPITAL",1.163388308
"3221",490037,"RIVERSIDE SHORE MEMORIAL HOSPITAL",1.282874263
"3222",490038,"SMYTH COUNTY COMMUNITY HOSPITAL",1.303900665
"3223",490040,"INOVA ALEXANDRIA HOSPITAL",1.59329136
"3224",490041,"MARY IMMACULATE HOSPITAL",1.879896013
"3225",490042,"CARILION NEW RIVER VALLEY MEDICAL CENTER",1.375134631
"3226",490043,"INOVA LOUDOUN HOSPITAL",1.298127718
"3227",490044,"SENTARA OBICI HOSPITAL",1.4194307
"3228",490045,"PRINCE WILLIAM HOSPITAL",1.427844771
"3229",490046,"SENTARA LEIGH HOSPITAL",1.486535495
"3230",490048,"""LEWIS-GALE MEDICAL CENTER, LLC""",1.515007556
"3231",490050,"VIRGINIA HOSPITAL CENTER - ARLINGTON",1.616734378
"3232",490052,"RIVERSIDE REGIONAL MEDICAL CENTER",1.673200003
"3233",490053,"JOHNSTON MEMORIAL HOSPITAL",1.268391175
"3234",490057,"SENTARA VIRGINIA BEACH GENERAL HOSPITAL",1.588598839
"3235",490059,"BON SECOURS - ST MARYS HOSPITAL OF RICHMOND",1.738655736
"3236",490060,"CLINCH VALLEY MEDICAL CENTER",1.055932466
"3237",490063,"INOVA FAIRFAX HOSPITAL",2.039003026
"3238",490066,"SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER",1.302993565
"3239",490067,"SOUTHSIDE REGIONAL MEDICAL CENTER",1.304744565
"3240",490069,"BON SECOURS - MEMORIAL REGIONAL MEDICAL",1.667405915
"3241",490075,"DANVILLE REGIONAL MEDICAL CENTER",1.397085908
"3242",490077,"MARTHA JEFFERSON HOSPITAL",1.44137026
"3243",490079,"MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY",1.314919715
"3244",490084,"RIVERSIDE TAPPAHANNOCK HOSPITAL",1.26782618
"3245",490088,"BEDFORD MEMORIAL HOSPITAL",1.070724904
"3246",490089,"CARILION FRANKLIN MEMORIAL HOSPITAL",1.11060577
"3247",490090,"""SOUTHSIDE COMMUNITY HOSPITAL, INC""",1.096015653
"3248",490092,"SOUTHAMPTON MEMORIAL HOSPITAL",1.142765021
"3249",490093,"SENTARA CAREPLEX HOSPITAL",1.580631288
"3250",490094,"BON SECOURS - RICHMOND COMMUNITY HOSPITAL",1.057805118
"3251",490097,"SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER",1.084187098
"3252",490098,"""COMMUNITY MEMORIAL HEALTHCENTER, INC""",1.217694134
"3253",490101,"INOVA FAIR OAKS HOSPITAL",1.509106675
"3254",490105,"SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE",0.738242857
"3255",490106,"WESTERN STATE HOSPITAL",0.7406
"3256",490107,"RESTON HOSPITAL CENTER",1.72133227
"3257",490109,"EASTERN STATE HOSPITAL",0.811312368
"3258",490110,"MONTGOMERY REGIONAL HOSPITAL",1.504357959
"3259",490111,"WYTHE COUNTY COMMUNITY HOSPITAL",1.341893975
"3260",490112,"CJW MEDICAL CENTER",1.665200303
"3261",490113,"POTOMAC HOSPITAL",1.315822588
"3262",490114,"WELLMONT LONESOME PINE HOSPITAL",1.163399333
"3263",490115,"TWIN COUNTY REGIONAL HOSPITAL",1.138028327
"3264",490116,"PULASKI COMMUNITY HOSPITAL",1.181462952
"3265",490117,"CARILION TAZEWELL COMMUNITY HOSPITAL",0.987417275
"3266",490118,"HENRICO DOCTORS' HOSPITAL",1.685007427
"3267",490119,"SENTARA BAYSIDE HOSPITAL",1.402095695
"3268",490120,"CHESAPEAKE GENERAL HOSPITAL",1.507261768
"3269",490122,"INOVA MOUNT VERNON HOSPITAL",1.608636347
"3270",490123,"RAPPAHANNOCK GENERAL HOSPITAL",1.158217481
"3271",490126,"ALLEGHANY REGIONAL HOSPITAL",1.217317303
"3272",490127,"BUCHANAN GENERAL HOSPITAL",1.07844878
"3273",490130,"RIVERSIDE WALTER REED HOSPITAL",1.315470752
"3274",490134,"PIEDMONT GERIATRIC HOSPITAL",0.998204273
"3275",490135,"CATAWBA HOSPITAL",0.975522152
"3276",490136,"BON SECOURS - ST FRANCIS MEDICAL CENTER",1.652033551
"3277",490140,"STAFFORD HOSPITAL CENTER",1.278007983
"3278",490141,"SPOTSYLVANIA REGIONAL MEDICAL CENTER",1.460951009
"3279",500001,"NORTHWEST HOSPITAL",1.747295627
"3280",500002,"PROVIDENCE ST MARY MEDICAL CENTER",1.817515728
"3281",500003,"SKAGIT VALLEY HOSPITAL",1.37955912
"3282",500005,"VIRGINIA MASON MEDICAL CENTER",1.900667172
"3283",500007,"ISLAND HOSPITAL",1.55693192
"3284",500008,"UNIVERSITY OF WASHINGTON MEDICAL CTR",2.34515088
"3285",500011,"HIGHLINE MEDICAL CENTER",1.459953788
"3286",500012,"YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER",1.735486667
"3287",500014,"PROVIDENCE REGIONAL MEDICAL CENTER EVERETT",1.659913614
"3288",500015,"AUBURN REGIONAL MEDICAL CENTER",1.397145681
"3289",500016,"CENTRAL WASHINGTON HOSPITAL",1.818076959
"3290",500019,"PROVIDENCE CENTRALIA HOSPITAL",1.415689801
"3291",500021,"SAINT CLARE HOSPITAL",1.295340941
"3292",500024,"PROVIDENCE ST PETER HOSPITAL",1.745484355
"3293",500025,"SWEDISH MEDICAL CENTER/CHERRY HILL",2.329397116
"3294",500026,"SWEDISH EDMONDS HOSPITAL",1.549111769
"3295",500027,"SWEDISH MEDICAL CENTER",1.782696351
"3296",500030,"PEACEHEALTH ST JOSEPH MEDICAL CENTER",1.721748297
"3297",500031,"GRAYS HARBOR COMMUNITY HOSPITAL",1.451091532
"3298",500033,"SAMARITAN HOSPITAL",1.450055347
"3299",500036,"YAKIMA VALLEY MEMORIAL HOSPITAL",1.432171428
"3300",500037,"TOPPENISH COMMUNITY HOSPITAL",1.074795239
"3301",500039,"HARRISON MEDICAL CENTER",1.769901736
"3302",500041,"PEACHEALTH ST JOHN MEDICAL CENTER",1.510647449
"3303",500044,"DEACONESS MEDICAL CENTER",1.704938549
"3304",500049,"WALLA WALLA GENERAL HOSPITAL",1.470625533
"3305",500050,"S W WASHINGTON MEDICAL CENTER",1.605493644
"3306",500051,"OVERLAKE HOSPITAL MEDICAL CENTER",1.687205418
"3307",500052,"GROUP HEALTH CENTRAL HOSPITAL",1.1125
"3308",500053,"KENNEWICK GENERAL HOSPITAL",1.330979204
"3309",500054,"PROVIDENCE SACRED HEART MEDICAL CENTER",2.184083601
"3310",500058,"KADLEC REGIONAL MEDICAL CENTER",1.723816277
"3311",500060,"CASCADE VALLEY HOSPITAL",1.423276921
"3312",500064,"HARBORVIEW MEDICAL CENTER",2.150674403
"3313",500072,"OLYMPIC MEDICAL CENTER",1.332191988
"3314",500077,"PROVIDENCE HOLY FAMILY HOSPITAL",1.64891707
"3315",500079,"GOOD SAMARITAN HOSPITAL & REHAB CENTER",1.413113092
"3316",500084,"VALLEY GENERAL HOSPITAL",1.305941715
"3317",500088,"VALLEY MEDICAL CENTER",1.558684807
"3318",500108,"ST JOSEPH MEDICAL CENTER",1.6734729
"3319",500119,"VALLEY HOSPITAL & MEDICAL CENTER",1.351743277
"3320",500124,"EVERGREEN HOSPITAL MEDICAL CENTER",1.552416248
"3321",500129,"TACOMA GENERAL ALLENMORE HOSPITAL",1.738355861
"3322",500139,"CAPITAL MEDICAL CENTER",1.74849188
"3323",500141,"ST FRANCIS COMMUNITY HOSPITAL",1.322959566
"3324",500148,"WENATCHEE VALLEY HOSPITAL",1.347293212
"3325",500150,"LEGACY SALMON CREEK MEDICAL CENTER",1.488325321
"3326",500151,"ST ANTHONY HOSPITAL",1.306647336
"3327",500152,NA,1.432827308
"3328",510001,"WEST VIRGINIA UNIVERSITY HOSPITALS",1.738191595
"3329",510002,"GREENBRIER VALLEY MEDICAL CENTER",1.288356337
"3330",510006,"UNITED HOSPITAL CENTER",1.413151367
"3331",510007,"ST MARY'S MEDICAL CENTER",1.550199916
"3332",510008,"CITY HOSPITAL",1.298297426
"3333",510012,"PLEASANT VALLEY HOSPITAL",1.032514388
"3334",510013,"REYNOLDS MEMORIAL HOSPITAL",1.208027963
"3335",510022,"CHARLESTON AREA MEDICAL CENTER",1.802906068
"3336",510023,"WEIRTON MEDICAL CENTER",1.356998413
"3337",510024,"MONONGALIA COUNTY GENERAL HOSPITAL",1.648014485
"3338",510029,"THOMAS MEMORIAL HOSPITAL",1.405696831
"3339",510030,"DAVIS MEMORIAL HOSPITAL",1.187230238
"3340",510031,"ST FRANCIS HOSPITAL",1.578357352
"3341",510038,"STONEWALL JACKSON MEM HOSP",1.052410685
"3342",510039,"OHIO VALLEY MEDICAL CENTER",1.515476677
"3343",510046,"PRINCETON COMMUNITY HOSPITAL",1.270585839
"3344",510047,"FAIRMONT GENERAL HOSPITAL",1.348943959
"3345",510048,"LOGAN REGIONAL MEDICAL CENTER",1.198264813
"3346",510050,"WHEELING HOSPITAL",1.814964244
"3347",510053,"ST JOSEPH HOSPITAL",1.137366106
"3348",510055,"CABELL-HUNTINGTON HOSPITAL INC",1.556884159
"3349",510058,"CAMDEN CLARK MEMORIAL HOSPITAL",1.510998425
"3350",510062,"BECKLEY ARH HOSPITAL",1.194489975
"3351",510070,"RALEIGH GENERAL HOSPITAL",1.418448746
"3352",510071,"BLUEFIELD REGIONAL MEDICAL CENTER",1.355054545
"3353",510072,"WETZEL COUNTY HOSPITAL",1.035821225
"3354",510077,"WILLIAMSON MEMORIAL HOSPITAL",1.011097027
"3355",510082,"SUMMERSVILLE REGIONAL MEDICAL CENTER",1.218777739
"3356",510085,"CAMC TEAYS VALLEY HOSPITAL",1.417300049
"3357",510086,"WELCH COMMUNITY HOSPITAL",1.071165186
"3358",520002,"MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT",1.390350067
"3359",520004,"FRANCISCAN SKEMP LA CROSSE HSPTL",1.411510634
"3360",520008,"WAUKESHA MEMORIAL HOSPITAL",1.651664863
"3361",520009,"ST ELIZABETH HSPTL",1.610165829
"3362",520011,"LAKEVIEW MED CTR",1.34088073
"3363",520013,"SACRED HEART HSPTL",1.742487745
"3364",520017,"ST JOSEPHS HSPTL",1.163408708
"3365",520019,"MINISTRY ST MARYS HOSPITAL",1.440733026
"3366",520021,"UNITED HSPTL SYS",1.375214119
"3367",520027,"""COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC""",1.484485384
"3368",520028,"MONROE CLINIC",1.419106503
"3369",520030,"ASPIRUS WAUSAU HOSPITAL",1.827025615
"3370",520033,"RIVERVIEW HSPTL ASSOC",1.484029038
"3371",520034,"AURORA MED CTR MANITOWOC CTY",1.2951571
"3372",520035,"AURORA SHEBOYGAN MEM MED CTR",1.530769663
"3373",520037,"ST JOSEPHS HSPTL",1.657786839
"3374",520038,"AURORA MED CENTER-WASHINGTON COUNTY",1.278776649
"3375",520041,"DIVINE SAVIOR HLTHCARE",1.134751348
"3376",520044,"ST NICHOLAS HOSPITAL",1.433193303
"3377",520045,"THEDA CLARK MED CTR",1.670986491
"3378",520048,"MERCY MED CTR OF OSHKOSH",1.542024787
"3379",520049,"BELLIN MEMORIAL HSPTL",1.934668802
"3380",520051,"COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS)",1.57964482
"3381",520057,"ST CLARE HSPTL HLTH SVCS",1.226366654
"3382",520059,"AURORA MEMORIAL HSPTL BURLINGTON",1.352819138
"3383",520062,"OCONOMOWOC MEM HSPTL",1.530871247
"3384",520063,"ST JOSEPHS COM HSPTL WEST BEND",1.276050468
"3385",520066,"MERCY HLTH SYS CORP",1.542794542
"3386",520070,"LUTHER HOSPITAL MAYO HEALTH SYSTEM",1.682468116
"3387",520071,"FORT HEALTHCARE",1.369463972
"3388",520075,"ST VINCENT HSPTL",1.90042565
"3389",520076,"BEAVER DAM COM HSPTL",1.330610482
"3390",520078,"WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS",1.709410724
"3391",520083,"ST MARY'S HOSPITAL",1.652226564
"3392",520087,"GUNDERSEN LUTH MED CTR",1.802375056
"3393",520088,"ST AGNES HSPTL",1.472860138
"3394",520089,"MERITER HSPTL",1.644407104
"3395",520091,"HOWARD YOUNG MED CTR",1.39876772
"3396",520095,"SAUK PRAIRIE MEM HSPTL",1.594569984
"3397",520096,"WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS",1.567726853
"3398",520097,"ST MARYS HSPTL MED CTR",1.486896886
"3399",520098,"UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY",2.119370178
"3400",520100,"BELOIT MEM HSPTL",1.395235205
"3401",520102,"AURORA LAKELAND MED CTR",1.279125839
"3402",520103,"COMMUNITY MEM HSPTL",1.607203396
"3403",520107,"HOLY FAMILY MEMORIAL INC",1.428587065
"3404",520109,"""MILE BLUFF MEDICAL CENTER, INC""",1.115376996
"3405",520113,"BAY AREA MED CTR",1.285973636
"3406",520116,"UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR",1.411592184
"3407",520136,"""WHEATON FRANCISCAN, INC- ST JOSEPH""",1.652951002
"3408",520138,"AURORA ST LUKES MEDICAL CENTER",1.807153277
"3409",520139,"AURORA WEST ALLIS MEDICAL CENTER",1.373673855
"3410",520160,"APPLETON MED CTR",1.858573773
"3411",520177,"FROEDTERT MEM LUTHERAN HSPTL",1.748671489
"3412",520189,"AURORA MED CTR KENOSHA",1.380700405
"3413",520193,"AURORA BAYCARE MED CTR",1.912265732
"3414",520194,"ORTHOPAEDIC HSPTL OF WI",2.332223348
"3415",520195,"COLUMBIA CENTER",0.5625
"3416",520196,"OAK LEAF SURGCL HSPTL",2.091486878
"3417",520198,"AURORA MED CTR OSHKOSH",1.547037959
"3418",520202,"ST CLARE'S HOSPITAL OF WESTON INC",1.732411809
"3419",520204,"""WHEATON FRANCISCAN HEALTHCARE- FRANKLIN, INC""",1.224463169
"3420",520205,"""MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL, LLC""",2.281843651
"3421",520206,"AURORA MEDICAL CENTER",1.624943233
"3422",520207,"AURORA MEDICAL CENTER",1.603391
"3423",520208,NA,1.304928689
"3424",530002,"CAMPBELL COUNTY MEMORIAL HOSPITAL",1.199206531
"3425",530006,"SHERIDAN MEMORIAL HOSPITAL",1.370228417
"3426",530008,"RIVERTON MEMORIAL HOSPITAL",1.082064962
"3427",530010,"LANDER REGIONAL HOSPITAL",1.191201276
"3428",530011,"MEMORIAL HOSPITAL SWEETWATER COUNTY",1.126916736
"3429",530012,"WYOMING MEDICAL CENTER",1.726921766
"3430",530014,"CHEYENNE REGIONAL MEDICAL CENTER",1.59120386
"3431",530015,"ST JOHNS MEDICAL CENTER",1.491822757
"3432",530025,"IVINSON MEMORIAL HOSPITAL",1.418075756
"3433",530032,"EVANSTON REGIONAL HOSPITAL",1.158799395
"3434",530033,"MOUNTAIN VIEW REGIONAL HOSPITAL",2.694438023
"3435",670002,"SOUTH HAMPTON COMMUNITY HOSPITAL",1.14915649
"3436",670004,"ST MARKS MEDICAL CENTER",1.230929888
"3437",670005,"MEMORIAL HERMANN SURGICAL HOSPITAL KINGWOOD",2.106377039
"3438",670006,"THE HOSPITAL AT WESTLAKE MEDICAL CENTER",2.213898745
"3439",670008,"HOUSTON PHYSICIANS' HOSPITAL",2.006647424
"3440",670012,"FOUNDATION SURGICAL HOSPITAL",2.778562741
"3441",670018,"DOCTORS DIAGNOSTIC HOSPITAL",1.036510932
"3442",670019,"UNIVERSITY GENERAL HOSPITAL",1.738550396
"3443",670021,"INNOVA HOSPITAL SAN ANTONIO",2.73912
"3444",670023,"METHODIST MANSFIELD MEDICAL CENTER",1.440417552
"3445",670024,"NORTH CYPRESS MEDICAL CENTER",1.744876264
"3446",670025,"THE HEART HOSPITAL BAYLOR PLANO",3.390982139
"3447",670029,"FIRST STREET HOSPITAL LP",2.026171695
"3448",670031,"""PATIENTS MEDICAL CENTER, LTD""",1.391989605
"3449",670034,"SCOTT & WHITE HOSPITAL-ROUND ROCK",1.658161805
"3450",670041,"SETON MEDICAL CENTER WILLIAMSON",1.535176985
"3451",670043,"CEDAR PARK REGIONAL MEDICAL CENTER",1.283898917
"3452",670044,"TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL",1.455616918
"3453",670046,"USMD HOSPITAL  AT FORT WORTH LP",2.750323869
"3454",670047,"SIERRA PROVIDENCE EAST MEDICAL CENTER",1.570912089
"3455",670049,"NORTH CENTRAL SURGICAL CENTER LLP",2.290713993
"3456",670050,"TRUSTPOINT HOSPITAL",1.199199906
"3457",670052,"DOCTORS HOSPITAL",1.067858346
"3458",670053,"ST LUKE'S SUGAR LAND HOSPITAL",1.434081747
"3459",670054,"FOUNDATION SURGICAL HOSPITAL OF SAN ANTONIO",1.960857368
"3460",670055,"METHODIST STONE OAK HOSPITAL",1.635713432
"3461",670056,"SETON MEDICAL CENTER HAYS",1.415832696
"3462",670058,"EMERUS HOSPITAL",0.839265799
"3463",670059,"ST LUKES LAKESIDE HOSPITAL",2.14506573
"3464",670060,"TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE",1.418211303
"3465",670061,"SOUTH TEXAS SURGICAL HOSPITAL",1.872745237
"3466",670062,"EMERUS HOSPITAL",0.712027489
"3467",670063,"THE HOSPITAL AT CRAIG RANCH",1.342442669
"3468",670064,"ALLEGIANCE  HOSPTIAL OF MIDLAND-PERMIAN BASIN",0.905373845
"3469",670066,"""BASIN HEALTHCARE CENTER, LLC""",1.027343778
"3470",670067,"BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON",2.444883074
